SEX,EDUCATION,MARRIAGE,PAY,BILL_AMT,PAY_AMT,age_disc,limit_bal_disc_8,default payment next month
1,2,1,0.333333333,2382.333333,1485.833333,1,2,0
1,1,1,0,73806,4006.166667,1,2,0
1,2,1,0,35089.5,2083.333333,2,1,0
1,1,1,-0.666666667,282.5,312.6666667,2,2,0
1,1,1,-2,4325,3733.166667,1,1,0
1,2,1,-2,0,0,1,1,0
1,2,1,-2,4581.833333,4033.333333,2,0,0
1,1,1,-1,12249.83333,11878.83333,2,1,0
1,1,1,-1.666666667,44686.83333,52475.33333,1,2,0
1,2,2,0,15724.16667,2100,2,0,0
1,2,1,-0.833333333,7808.333333,6230.833333,1,1,0
1,1,2,0.333333333,28772.16667,2409.333333,1,0,1
1,2,1,0,115334.1667,3616.666667,1,2,0
1,2,1,-1.333333333,1175.666667,207.1666667,1,1,0
1,1,1,-1.166666667,118.1666667,118.1666667,2,2,0
1,2,1,0,199210,5357.5,2,1,0
1,5,1,-0.333333333,79852.83333,25717.16667,1,1,0
1,2,2,0.333333333,139486,6469.833333,1,1,0
2,2,2,0,27202.33333,1349.333333,0,0,0
2,2,1,0.666666667,16654,1303.666667,0,0,1
2,2,2,-0.166666667,40322.66667,8374.333333,0,0,0
2,1,2,0,23133.83333,2360.666667,0,0,0
2,2,2,0,47697,1834.5,0,0,1
1,1,1,-1,316,316,3,1,0
1,1,1,-0.833333333,9959.833333,9299.5,2,1,0
2,2,1,-0.166666667,6395.666667,175,0,0,0
2,2,2,0,11495.16667,1005.833333,0,0,0
2,2,1,0,9143.166667,1027.666667,1,0,0
2,2,2,0.5,33780.16667,2268.333333,0,0,1
2,1,1,0,146130,5030.666667,0,1,0
2,2,2,-0.833333333,9993,10204.66667,0,3,0
2,2,2,0,131215.5,5043.166667,0,1,0
2,1,2,-0.833333333,2155.5,1697,0,0,0
2,2,2,1.5,136605.6667,4850,0,1,0
2,1,1,-0.833333333,51694.66667,962,0,2,0
2,2,2,0,36056,9583.333333,0,0,0
2,1,2,-1.666666667,1719.333333,1719.333333,0,0,0
2,3,2,0.5,36103.5,5808.333333,0,0,1
2,2,2,0,24697.83333,3906.166667,0,0,0
2,2,1,0.333333333,21406,1562.5,0,0,0
2,2,2,0.5,93608.33333,2207.833333,0,0,0
2,2,1,0.833333333,17118.66667,898.8333333,0,0,0
2,1,2,-0.5,973.1666667,866.3333333,0,0,0
2,1,2,0.333333333,63690,3850,0,0,0
2,1,2,0.333333333,18429.5,1637.333333,0,0,1
2,2,2,1.166666667,10122.66667,5031.166667,0,0,0
2,1,2,-0.166666667,40903.33333,12588.5,0,0,0
2,3,2,-0.333333333,7622,6590.166667,0,1,0
2,3,2,0,47474,2536.666667,0,0,0
2,2,2,0.666666667,52458.33333,2001.166667,0,0,0
2,2,1,1.333333333,66104.5,1402.166667,0,0,1
2,1,3,0.333333333,13295,1333.333333,0,0,1
2,2,2,1.333333333,20672,4324.5,0,0,0
2,2,2,1.5,11547.33333,2116.666667,0,0,1
2,1,2,-0.666666667,9514.333333,8075.666667,0,0,0
2,2,1,1,38475.33333,6208.833333,0,0,1
2,2,2,2,94818.83333,3983.333333,0,0,0
2,3,2,0,8007,1237.5,0,0,0
2,3,2,2.333333333,13635.66667,1635,0,0,1
2,1,2,1.5,6757.333333,502.5,0,0,0
2,2,2,0.333333333,7677.833333,859,0,0,0
2,3,2,0,34183,1750.333333,0,0,1
2,2,2,-2,0,0,0,0,0
2,2,2,0,27008,1395,0,0,1
2,3,2,0.333333333,58129.83333,2739.666667,0,0,0
2,3,2,1.333333333,30613.16667,1102.833333,0,0,1
2,2,2,0,41407.33333,11708.33333,0,0,0
2,2,2,2,52802,2250,0,1,1
2,2,1,-1,8440.333333,166.6666667,0,0,0
2,2,2,-0.5,28146.66667,5694.833333,0,0,0
2,2,2,1.166666667,8108.833333,400,0,0,1
2,2,2,2.166666667,13048.83333,659.8333333,0,0,1
2,2,2,-0.666666667,4309.166667,1842.833333,2,0,0
2,1,2,0,103245.8333,4451.833333,0,0,0
2,2,2,-0.333333333,14144.83333,6830.333333,0,0,0
2,2,2,0,65847.16667,2159.833333,0,0,0
2,2,2,0.333333333,26679.16667,1368,0,0,0
2,1,2,1.333333333,46692.83333,1585.5,0,0,1
2,2,1,-0.833333333,3215,3645.166667,0,1,0
2,2,3,0,21055.33333,2578.666667,0,0,0
2,2,2,0,93538,2981.666667,0,0,0
2,2,1,2,30053.16667,1430.5,0,0,1
2,1,2,0,26297,7569.5,0,3,0
2,2,2,0,36097.66667,1450.166667,0,0,0
2,1,2,0,47220.66667,2988.166667,0,0,0
2,2,2,0.333333333,13534.16667,1433.333333,0,0,1
2,2,2,0,29040,1417.166667,0,0,0
2,3,1,0,15239,1219.666667,0,0,0
2,2,2,0.666666667,47895.5,1983.333333,0,0,1
2,2,2,0,187200.1667,7100.166667,0,1,0
2,2,2,0,40258.5,4586.666667,0,0,0
2,2,1,0.5,38070.66667,976.3333333,0,0,0
2,2,2,0.333333333,16484.16667,1233.333333,0,0,0
2,1,2,0.5,35357.66667,1233.333333,0,0,0
2,2,2,0,19533.16667,7495.166667,0,0,0
2,2,2,0.333333333,107398.1667,5116.666667,0,0,0
2,2,2,0,65019.16667,2883.333333,0,0,0
2,2,2,-0.333333333,44990.66667,1482.333333,0,0,0
2,3,1,0.333333333,28872.5,1570.166667,0,0,0
2,1,2,0,72949,2555.5,0,0,0
2,2,2,0,170245.3333,7261.166667,0,2,0
2,2,2,1.166666667,84488.33333,2698.333333,0,0,0
2,2,1,0,50904.33333,4675.666667,0,1,0
2,1,2,0.666666667,8607.833333,967.5,0,0,1
2,2,1,0,28990.66667,1085.5,0,0,0
2,1,2,-0.833333333,1041.333333,1197.666667,0,0,0
2,2,1,-0.333333333,5537.333333,854.6666667,0,0,1
2,2,1,-0.333333333,520,350,0,0,0
2,2,2,-1.5,0,0,0,0,0
2,1,2,-2,2379.666667,2305.5,0,1,0
2,2,1,0,121602.3333,6166.666667,0,1,0
2,2,2,0,56860.66667,1852.5,0,3,0
2,1,2,-1.166666667,145.3333333,437.6666667,0,2,0
2,1,2,0.333333333,25883.66667,1426.166667,0,0,0
2,1,2,-2,352,683.6666667,0,0,0
2,3,1,0.333333333,18440.83333,1645.166667,0,0,1
2,2,1,0.166666667,35790.66667,6566.833333,0,0,0
2,2,2,1.166666667,3982.333333,753.5,0,0,0
2,2,2,0,14318.66667,719.1666667,0,0,0
2,2,2,1.666666667,45406.83333,1677.666667,0,0,1
2,2,2,0,79441.83333,3341.666667,0,0,0
2,1,2,-1,9972,10569.16667,0,2,0
2,2,1,0,26553,5362,0,0,0
2,2,2,-0.166666667,23254.16667,1013.833333,0,0,0
2,1,2,-0.166666667,1306.666667,0,0,0,1
2,2,2,0,25280.33333,1418.833333,0,0,0
2,1,2,-0.666666667,14458.5,6750.166667,0,3,0
2,2,2,-0.666666667,416.6666667,0,0,2,1
2,1,2,0.333333333,2899.833333,897.1666667,0,0,0
2,2,2,0,43301.5,1681.833333,0,0,0
2,1,2,-0.333333333,28898.33333,20454,0,0,0
2,2,2,0,54667.66667,6276,0,2,0
2,2,2,0.5,156953.6667,6369.5,0,1,0
2,2,1,-2,3421.166667,2563.5,0,2,0
2,2,2,-2,23745.33333,24192.66667,0,1,0
2,2,2,1.333333333,195613.6667,9108.833333,0,1,1
2,2,2,1,38027.16667,2938.166667,0,0,1
2,2,1,-0.833333333,2476.833333,2334.666667,0,0,0
2,2,2,-1,1869,1310,0,0,0
2,2,2,-0.166666667,7560.833333,2438.5,0,0,1
2,2,1,0,113467.1667,4371.166667,0,1,0
2,2,2,0,70013.5,2876.666667,0,0,0
2,1,1,0.333333333,100964.8333,5724.333333,0,0,0
2,1,2,1.833333333,51398.5,1709.333333,0,0,1
2,1,2,0.5,17410.83333,1778.833333,0,0,0
2,2,2,0.666666667,28192.83333,1666.666667,0,0,0
2,2,2,2.666666667,59808.83333,1966.666667,0,0,1
2,2,1,0,81418.33333,3351,0,0,0
2,2,2,2,118162,4166.666667,0,1,1
2,2,2,1,15937.66667,1291.833333,0,0,0
2,2,2,-0.166666667,10600.83333,2839.833333,0,1,0
2,2,1,0,46928.5,1539,0,0,0
2,1,2,-0.5,8688,10029,0,2,0
2,1,2,-0.333333333,13660.33333,6505,0,2,0
2,2,2,1,16182,1216.666667,0,0,1
2,2,1,1,80061.33333,3500.666667,0,0,1
2,2,1,0.666666667,55372,2491.333333,0,0,0
2,2,1,0.333333333,27306.5,2024,0,0,0
2,1,2,-0.5,5247.5,3827,0,3,0
2,1,2,-0.5,1510.5,781.5,0,1,0
2,2,2,1.666666667,124028,4500,0,0,1
2,1,2,-0.5,21028.83333,1670,0,1,0
2,1,2,0,123019.5,18600.83333,0,1,0
2,2,2,0,273515.6667,22151,0,2,0
2,2,2,2,20947.16667,1150,0,0,0
2,1,2,0,74804.16667,2866.5,0,0,0
2,1,2,0,39286.33333,4500,0,0,0
2,2,2,0,15802.5,1175,1,0,0
2,1,2,0.5,75134.5,2750,0,0,1
2,2,2,0,13985.16667,1416.666667,0,0,0
2,3,2,-2,0,0,0,2,1
2,3,1,0,56964.16667,2128.333333,0,0,1
2,1,1,0,28217.83333,1361.666667,0,0,0
2,1,2,0,44327.66667,1360,0,0,0
2,1,2,0,5233.833333,783.3333333,0,0,0
2,2,2,0,13055.66667,1016.666667,0,0,0
2,2,2,0.333333333,10582.16667,1157,0,0,0
2,2,2,0,34857.83333,2534.833333,0,0,0
2,2,1,0.833333333,9022.5,580,1,0,0
2,2,2,-0.166666667,719.5,525,0,0,0
2,1,2,0,101428.8333,3318,0,2,0
2,2,1,1.5,69597.16667,3574.666667,1,0,0
2,2,2,0.333333333,51544.83333,2324,0,0,0
2,1,2,0.5,16574.5,507.3333333,0,0,1
2,2,2,0,69908.5,2933.166667,0,0,0
2,2,2,-1.333333333,843.6666667,654.6666667,0,0,0
2,1,2,0.666666667,39492.66667,1344.833333,0,1,0
2,2,2,0,124533.3333,3866.666667,0,2,0
2,2,1,1.333333333,18236.5,1433.333333,0,0,0
2,2,2,0,9644.166667,714.8333333,0,0,1
2,2,2,-0.166666667,10661,7652,0,1,0
2,2,1,2.166666667,95184.83333,2700,0,0,1
2,1,1,-0.666666667,4708.166667,4039,0,1,0
2,2,1,0,15912.33333,783.3333333,0,0,0
2,2,2,0,74473,6236,0,0,0
2,1,2,1,108346,8393.166667,0,1,1
2,3,2,0.333333333,34879.5,1273,0,0,1
2,2,2,-0.166666667,111343.8333,21248.33333,0,2,0
2,1,2,-2,8102.5,7342.833333,0,1,0
2,2,2,0,133223.5,5766.666667,0,1,0
2,5,2,0.833333333,89718.5,3390.833333,1,0,0
2,2,1,0,39824.16667,1510.166667,1,0,0
2,3,2,2.166666667,41735,1566.666667,0,0,0
2,2,2,0,8321.833333,2753.833333,0,1,0
2,1,2,-2,12791.83333,3803.833333,0,1,0
2,3,1,0,79187,3246,0,0,0
2,2,1,-0.5,1844.666667,635,0,0,1
2,1,2,-2,0,0,0,2,1
2,2,2,-0.666666667,3027.833333,3341.833333,0,2,0
2,2,1,-0.666666667,7662,503.3333333,0,0,1
2,2,2,0,114728,8901.833333,1,1,0
2,1,1,0,128528,5133.333333,1,0,0
2,2,2,0.333333333,8197.333333,614.8333333,0,0,0
2,1,2,0,57053.66667,3256.666667,0,1,0
2,2,1,0,106438,4113,0,0,0
2,2,1,1.333333333,60112.33333,1883.333333,0,0,1
2,1,1,-0.166666667,24300.33333,6143,1,3,0
2,2,1,1.333333333,41206.5,2450,1,0,1
2,2,2,-2,0,0,1,0,0
2,2,1,0,69715.83333,8396,1,2,0
2,2,1,-0.666666667,5594.333333,3657.833333,1,0,0
2,2,1,-0.333333333,159630.8333,19962.16667,1,1,0
2,2,1,2,22333,1033.333333,1,0,1
2,2,1,-2,4341.5,2699,0,2,0
2,2,2,-0.5,89922.5,45619,0,0,0
2,2,2,0,42196,1710.166667,0,0,0
2,2,2,0,16493.83333,689.1666667,0,0,0
2,2,2,-0.833333333,4095.166667,3122,0,1,0
2,2,1,2,29467.33333,1246.666667,0,0,1
2,2,2,-0.5,35810.5,5707.333333,2,0,0
2,2,2,2,21051.5,1261.666667,0,0,0
2,2,2,0,35783.5,2500,0,1,0
2,2,1,1.333333333,27655.66667,915,1,0,1
2,3,1,-1,860,790,1,1,0
2,2,2,0.833333333,91106.16667,2919.166667,1,0,0
2,1,2,-0.166666667,72993.66667,19592.5,0,1,0
2,1,2,0.666666667,63697.83333,4683.333333,1,2,0
2,3,1,0,94685.5,3588.666667,1,0,0
2,2,2,0,60074.33333,2666.666667,0,1,0
2,1,1,-2,0,0,1,1,0
2,2,1,4.666666667,2400,0,0,0,1
2,2,2,0,116418.5,5141.166667,0,0,0
2,2,2,0,67249.66667,2548.333333,0,0,0
2,2,1,1,29997.83333,713,1,0,1
2,3,2,0,4037.5,583.5,1,0,0
2,2,2,0,77204.5,17664.5,0,3,0
2,1,2,-0.5,616.6666667,1228.5,1,0,0
2,1,2,1,22713.83333,962.6666667,1,0,1
2,1,2,0,7830.5,2583.333333,0,1,0
2,2,1,-1,16970.83333,400,0,0,0
2,3,1,1.333333333,132502.6667,4933.333333,0,1,1
2,2,2,-0.833333333,21455.5,12192.83333,0,1,0
2,2,1,1,60663,3018.666667,1,0,1
2,1,2,0,184568.8333,9286.5,0,2,0
2,1,2,-0.833333333,368.6666667,316,1,0,0
2,2,2,0,183572.6667,6804,1,1,0
2,2,1,0,68795.66667,2922,1,0,0
2,2,1,1.333333333,58977.66667,10115.33333,1,0,1
2,2,2,0.333333333,22610.5,3823.333333,1,0,0
2,3,1,0.333333333,74376.33333,3429.666667,1,0,0
2,2,3,0,28005.16667,1199,1,0,1
2,2,1,0.333333333,46102.5,2433.333333,2,1,0
2,3,1,1.333333333,19981.33333,531,2,0,1
2,2,1,-1,1619.5,167.8333333,1,0,1
2,3,1,0,123788.5,4383.833333,2,2,0
2,1,1,1,28457.83333,1650,2,0,1
2,2,2,0.5,35498.66667,1506.166667,2,0,1
2,2,1,0,22546,2833.333333,1,0,0
2,3,1,0.833333333,15737.5,2166.666667,1,0,1
2,2,1,0.5,19036,1250,2,0,1
2,2,1,0,54273.5,1987.166667,1,0,0
2,2,1,0.333333333,73622.5,3019.5,2,0,1
2,3,1,0,46691.83333,1497.833333,1,0,0
2,3,1,1.166666667,21258,674.1666667,1,0,0
2,2,1,0.666666667,26410.33333,1469.666667,2,0,0
2,3,1,0.333333333,12252.33333,895.1666667,2,0,0
2,2,1,1.833333333,8571.166667,3.333333333,1,0,1
2,2,2,0,217306.3333,8015.666667,2,1,1
2,3,1,-1.333333333,63.16666667,63.16666667,2,0,0
2,2,2,-1,4773.5,167.5,1,1,0
2,2,2,2,31047.16667,1516.666667,1,0,1
2,1,2,0,21770.83333,7250.166667,0,0,1
2,3,1,0,58536.33333,2082.666667,0,0,0
2,2,2,0.666666667,103572.6667,4616.666667,0,0,0
2,3,1,1.333333333,36969.33333,2359,1,0,0
2,2,1,-1.333333333,8274,0,2,0,0
2,2,1,-0.833333333,18954.16667,12820.5,1,2,0
2,1,1,0,207269.1667,7767.5,1,1,0
2,1,2,0,89872.83333,4500,1,1,0
2,1,1,0,128072.8333,4964.333333,1,1,1
2,2,2,-0.166666667,24796.33333,6885.833333,0,0,0
2,1,2,-0.5,433.6666667,344,0,0,1
2,2,2,0,51567.5,1657.5,2,0,0
2,2,3,4.666666667,2400,0,2,0,1
2,2,2,0.333333333,48378.66667,9833.333333,0,0,0
2,2,1,1.166666667,65894.83333,1665.166667,1,0,1
2,2,1,0,125156,4497.666667,1,1,0
2,2,1,0,26182.5,1351,0,1,0
2,2,2,-1.333333333,3427.666667,6793.333333,1,0,0
2,2,1,0.333333333,20940.66667,4929.166667,1,1,0
2,2,2,1.333333333,63198.66667,2133.333333,0,0,0
2,1,2,0,17748,1185,0,0,0
2,2,1,0.333333333,87776.66667,3666.666667,0,1,0
2,2,1,0,23076.5,5618.5,1,0,0
2,2,2,-2,1588.166667,657.6666667,1,0,0
2,1,1,-1,714.6666667,1176,1,2,0
2,3,2,-0.666666667,1137,845.3333333,0,1,0
2,2,2,-1.5,200,100,0,0,0
2,2,1,0,37978.66667,1784.833333,2,0,0
2,3,1,3.333333333,127910,833.3333333,2,1,0
2,2,1,0,35319,1438.333333,0,0,0
2,1,2,0,148699.5,12538.5,0,3,0
2,2,2,-1.833333333,1970.333333,1947,1,2,0
2,2,2,-1.5,-10,0,1,1,0
2,1,1,-0.5,456.6666667,435.6666667,1,1,0
2,1,1,0,168094.3333,13343.83333,1,2,0
2,1,1,-1,713.3333333,1346.666667,1,2,0
2,3,2,0,55109.66667,4916.5,1,0,0
2,3,1,0.833333333,2904.166667,100,1,0,1
2,2,2,0.333333333,104480.6667,4112.166667,1,0,1
2,2,2,0.5,20282,970,2,0,0
2,3,3,0.833333333,18378,914.8333333,2,0,1
2,2,1,0.833333333,1033.666667,554.3333333,1,0,1
2,1,2,-0.333333333,175528.3333,41852.16667,0,4,0
2,2,1,1.166666667,21332.5,850,1,0,0
2,2,2,0,28400.83333,1251.5,1,0,0
2,3,1,0.666666667,118065.1667,3933.333333,2,1,1
2,2,1,0,127566,3376.333333,2,0,0
2,3,1,0.5,30862.33333,2180.833333,1,1,0
2,2,2,0,48580.16667,2041.666667,0,0,0
2,2,2,0,48076.33333,2083.333333,0,0,0
2,2,1,-0.5,646.6666667,0,0,0,0
2,2,1,2.166666667,5000,0,1,1,1
2,2,1,0,43603,1702,1,0,0
2,3,1,0,22238.5,1165.166667,2,0,0
2,3,1,-0.166666667,12521.66667,7657.333333,2,0,0
2,3,1,-1,397.6666667,481.3333333,2,0,1
2,3,1,0.666666667,10565.16667,1516.666667,0,0,0
2,1,2,-0.5,86734.33333,2059,0,1,0
2,2,2,-1.5,42.16666667,555,1,0,1
2,2,2,0.833333333,17788.33333,795.8333333,0,0,0
2,1,1,0,42840.33333,2448.5,1,0,0
2,3,3,0.333333333,62424.16667,2193,1,0,0
2,2,1,-1.5,7177.166667,12272.66667,2,1,0
2,1,1,0,436380.3333,23238.66667,1,3,0
2,2,1,1.666666667,29783,1400,2,0,1
2,3,1,-0.833333333,6843.666667,6558.166667,2,1,0
2,2,1,-1.166666667,38822.5,27063.33333,1,2,0
2,3,1,-0.166666667,131650,10443.66667,2,1,0
2,2,2,-0.5,1446.333333,675,1,0,0
2,2,2,0,37968.5,1533.333333,0,0,0
2,2,2,0.333333333,103619.3333,4334,0,1,0
2,3,1,0,45942.16667,1989.666667,1,0,1
2,3,1,1.333333333,25973.66667,1794.333333,2,0,0
2,2,2,0,29689.16667,1312.166667,1,0,0
2,2,1,0,27870,1250.666667,2,0,0
2,2,1,0.5,49284.83333,2137.166667,2,0,0
2,2,2,-0.166666667,1152.833333,354,1,0,0
2,2,1,0,69834.66667,2475.166667,2,0,0
2,2,1,1.333333333,39887.5,1833.333333,1,0,1
2,2,2,0.666666667,78951.83333,3666.666667,1,0,0
2,1,1,-1.333333333,2606.166667,2091.333333,1,1,0
2,2,2,-1,2566,2566,1,1,0
2,2,1,0,19654.66667,2729.333333,1,0,0
2,2,1,0,28576.33333,2916.666667,1,0,0
2,3,2,0,22858.83333,5716.666667,1,0,0
2,2,1,-0.666666667,22297.16667,13298.33333,2,2,0
2,2,1,0.333333333,22571,1214,1,0,0
2,3,1,1.333333333,112892.5,3633.333333,1,1,1
2,2,1,0,9299.666667,770.6666667,2,0,0
2,2,1,0.333333333,91360.83333,3623.333333,2,0,0
2,3,2,-2,0,0,0,2,1
2,2,2,0,88364.33333,3419.333333,1,0,0
2,1,1,0,76169,4250,1,1,0
2,2,2,0,74934.83333,1907,1,0,0
2,2,2,0.333333333,8299,586.5,0,0,0
2,2,2,0.5,2186.833333,333.3333333,0,1,0
2,2,1,-0.666666667,14230.66667,8671,2,0,0
2,3,1,0,13445.83333,984.6666667,0,0,1
2,2,2,0,93682.5,4566.666667,0,1,0
2,2,1,-2,686.5,613.3333333,1,2,1
2,2,1,-2,1709.166667,1526.833333,1,2,1
2,2,2,-0.666666667,17243.16667,333.3333333,1,0,1
2,2,1,-0.5,842,776,1,1,0
2,1,1,1,79640.83333,2120,1,0,1
2,2,1,1.666666667,26808.83333,1316.666667,1,0,1
2,1,2,0,195479.1667,7583.333333,1,2,0
2,2,2,0.833333333,116002.8333,3341.333333,2,1,1
2,2,1,1.333333333,52218.83333,17201.5,1,1,0
2,2,2,-1.166666667,13425,13958.33333,2,0,0
2,2,1,2.333333333,18615.33333,1000,2,0,1
2,2,1,2,25848,1133.333333,2,0,1
2,2,1,-0.666666667,770.3333333,903.8333333,0,0,1
2,2,1,-0.666666667,12040.66667,500,0,0,1
2,1,2,0,38394,3313.333333,1,4,0
2,5,1,0,93934.16667,11389,1,1,0
2,2,1,2,2664.666667,156,1,0,0
2,3,1,0,46916.83333,1750,2,0,1
2,2,2,0.666666667,85490,4166.666667,2,1,1
2,2,2,0,61112.83333,2695.333333,2,0,1
2,2,1,0.333333333,141561.1667,5833.333333,2,2,1
2,2,2,0,10135.83333,909.5,1,0,0
2,1,2,0,178437.8333,7116.666667,1,1,0
2,2,1,0,37933.83333,3067.166667,1,1,1
2,2,1,0,87561.5,20620,1,1,0
2,2,1,0.333333333,211468.5,25666.66667,2,2,0
2,2,1,0,15667,3200.666667,1,0,0
2,2,1,0,86894.5,4000,2,2,0
2,3,1,-1.5,0,0,2,0,1
2,2,2,0,196778,9376.5,1,1,1
2,3,2,0,45194.16667,10340.16667,1,0,0
2,2,1,0.333333333,50819.33333,1975.333333,2,0,0
2,2,1,0,96743,4016.666667,1,0,0
2,2,1,0,33643.66667,1395.666667,1,0,0
2,2,3,1.166666667,18654.16667,835.6666667,0,0,1
2,1,2,-0.833333333,14664.66667,14607.66667,1,2,0
2,2,2,-1.333333333,11983.33333,0,2,1,0
2,3,1,0.333333333,9616.666667,1256.666667,1,0,1
2,2,1,1,18097.33333,1033.333333,1,0,1
2,2,1,1.333333333,10972.66667,934.5,1,0,0
2,2,1,0,44969,1700,1,0,0
2,2,2,-0.166666667,49401,23350,1,1,1
2,2,1,0,15117.33333,790.5,2,0,0
2,3,2,-0.5,4278.666667,1024,2,0,0
2,2,1,-1.5,-330,0,2,2,0
2,3,1,0.333333333,28838.16667,1470.166667,1,0,1
2,2,1,0,37114.16667,1562.166667,2,0,1
2,2,2,-0.166666667,752.3333333,613,0,0,1
2,1,1,0,39498.16667,5834.166667,1,0,1
2,2,1,1.166666667,180881,5793.333333,1,1,0
2,3,1,0.333333333,45779.33333,2381.666667,1,0,1
2,3,2,0.666666667,25077.16667,1084.833333,1,0,1
2,2,2,0,21858,1116,1,2,0
2,2,1,1,16981.33333,6647.666667,1,0,0
2,3,1,1.833333333,72582.33333,3033.333333,1,0,0
2,3,1,0,18033,941.1666667,2,0,0
2,2,1,0,44583.66667,1821,1,4,0
2,2,2,0,113641.1667,4779.166667,1,1,0
2,2,1,-2,3791,3344,2,2,0
2,3,2,-0.833333333,6763,5852.833333,1,0,0
2,3,1,0,124863.1667,5153.5,1,1,0
2,2,2,0,275537.1667,11565.83333,2,2,1
2,1,2,-1.333333333,1217.666667,1018.5,0,2,0
2,2,1,0.833333333,13641.5,3330,2,1,0
2,2,1,-0.833333333,5189.166667,3639.166667,1,0,0
2,2,1,-2,1056.833333,907.1666667,2,0,0
2,2,2,0.166666667,20161.33333,10403.33333,0,0,0
2,2,1,0.666666667,39286.5,2084.5,1,0,1
2,2,1,-2,0,86.66666667,2,2,1
2,2,1,-1,5777.5,8101,0,0,1
2,2,1,1.5,23913,1337.666667,2,0,1
2,1,2,0,151482.1667,8538,0,1,0
2,2,2,0,109625.5,5200,1,0,0
2,2,1,0,103696.6667,4583.333333,1,1,0
2,2,2,0,131612,4910.333333,1,1,0
2,2,1,0.666666667,64739.16667,2032,0,0,1
2,3,1,0.333333333,19806.83333,1283.333333,1,0,0
2,3,2,0,16935.16667,2416.666667,2,0,0
2,3,1,0,12129.33333,1475.5,1,0,0
2,2,1,0,10573,972.3333333,1,0,0
2,2,2,-0.166666667,121806.1667,25418,1,1,0
2,1,1,-1,2991.5,2992.166667,1,1,0
2,3,2,0,5139.166667,658.5,2,0,1
2,2,2,-1.333333333,341.8333333,186.5,2,0,0
2,2,2,-2,17080.66667,16033.16667,1,2,0
2,2,2,0.333333333,24898.5,1494.833333,1,0,0
2,1,1,-1.166666667,5015,5015,0,1,0
2,1,2,0,98980.16667,2989.5,0,1,1
2,2,1,0,3796.5,898,1,2,0
2,2,1,0,30384.16667,1314.166667,2,0,0
2,2,2,2,30062.33333,1257.833333,0,0,1
2,2,2,-2,0,25,0,2,0
2,1,2,-1,1146.333333,1168.333333,1,1,1
2,1,2,-0.666666667,19209,4719.666667,1,3,0
2,3,1,-0.5,14108.16667,4861.333333,1,1,1
2,1,2,-0.166666667,13278,4495.333333,1,1,0
2,1,2,-1,627.6666667,313.8333333,0,1,1
2,1,2,0.333333333,107145.5,7002.833333,1,1,1
2,2,2,-0.166666667,44868.66667,14065.33333,0,0,0
2,1,2,-1.666666667,3291.333333,1385.833333,1,2,0
2,2,2,0.333333333,17820.66667,2416.666667,1,0,0
2,3,1,0.666666667,95443.83333,3233.333333,2,0,1
2,3,2,-0.166666667,92672.66667,35439.66667,1,1,0
2,2,2,0.5,8241.833333,674.8333333,1,0,1
2,2,1,0.333333333,10049,1861.666667,2,0,1
2,1,2,0,125846.5,16971.66667,2,2,0
2,2,1,-1,11127.83333,11787.66667,1,1,0
2,3,1,0,122405.3333,4390.333333,1,0,0
2,3,2,-2,8569.666667,9463.5,1,3,1
2,2,2,0,99506.5,4193.5,1,1,0
2,1,1,-1.333333333,52.5,80,1,0,0
2,2,1,0,24189,1104,1,0,0
2,3,2,0,48676.66667,2618.5,1,0,0
2,1,1,-1.5,0,0,1,1,0
2,2,1,0,262994.3333,9833.333333,2,3,0
2,2,2,-0.166666667,30070.33333,1800,2,0,0
2,3,1,-0.5,3057.333333,793.5,1,1,0
2,2,1,0,7578.833333,925.3333333,2,0,0
2,3,1,-0.5,2061.833333,976.6666667,2,0,0
2,1,1,0,143385.1667,5370.5,1,1,0
2,2,2,0,71781.16667,2417.333333,2,0,0
2,1,1,-1,58065.33333,45100.5,1,2,1
2,2,1,1.333333333,18756.83333,953.3333333,2,0,1
2,2,1,0,11764.33333,814.5,2,0,0
2,3,2,1.5,19567.5,900.6666667,1,0,0
2,2,1,0,62174.83333,2418.833333,1,0,0
2,2,1,-0.833333333,24627.83333,15524.16667,1,1,0
2,2,1,-0.666666667,60039.83333,1822,1,1,0
2,2,1,0,27522.66667,1625,1,0,0
2,2,1,0,20604.33333,8674,1,0,0
2,1,2,-1.166666667,579,193,1,1,0
2,1,2,0.333333333,91114.83333,4035.833333,2,0,0
2,1,2,0.333333333,7599.333333,689.5,2,1,1
2,1,1,-1,16835,17788.66667,1,2,0
2,1,1,0,130505,5134.166667,2,1,0
2,3,1,2.333333333,71392.5,2950,2,0,1
2,2,2,1.333333333,31251.83333,1516.666667,1,0,1
2,3,1,-1.5,0,0,1,0,1
2,2,3,-0.166666667,23385,1522.833333,1,0,1
2,2,1,1.666666667,66059.66667,2580.333333,1,0,1
2,3,1,0.5,24344.66667,750,2,0,0
2,2,1,1.166666667,8728.666667,630.8333333,1,0,1
2,2,2,-1,30523.83333,27945.16667,2,1,0
2,2,1,0,41992,1990.666667,1,0,0
2,2,2,0,385100.6667,38997.16667,1,3,1
2,2,1,-0.333333333,21129.66667,10610.83333,2,2,0
2,1,2,0,125498.6667,7283.333333,1,1,0
2,1,1,-1,1758.5,2637.833333,1,1,0
2,2,1,2.666666667,53088,2116.666667,2,0,1
2,2,1,1,42299.66667,1539.833333,2,0,0
